"			2016-08",264,26.1,20.9,33
"			2016-09",264,20.8,17.1,26
"			2016-10",264,15.5,11.1,21.8
"			2016-11",264,7.7,1.4,15
"			2016-12",264,2.9,-3,9.5
"			2017-01",264,0.6,-5.3,7.2
"			2017-02",264,2.3,-4.1,9.3
"			2017-03",264,6.4,-0.8,14.3
"			2017-04",264,13.7,6,21.6
"			2017-05",264,18.1,9.8,26.1
"			2017-06",264,21.9,14.9,29.2
"			2017-07",264,26.2,22.3,31.7
"			2017-08",264,25.2,20.6,31.1
"			2017-09",264,19.2,13.3,26.6
"			2017-10",264,14.1,9.1,21.6
"			2017-11",264,6.5,-0.9,14.7
"			2017-12",264,-0.2,-6.2,6.2
"			2018-01",264,-1.6,-6.8,4.3
"			2018-02",264,0,-7.2,7.2
"			2018-03",264,8,0.6,15.8
"			2018-04",264,13.3,5.4,20.8
"			2018-05",264,18,11.3,24.6
"			2018-06",264,22.5,16.6,29.3
"			2018-07",264,26.5,21.8,32.5
"			2018-08",264,26.2,21.6,32.1
"			2018-09",264,19.4,14.7,25.2
"			2018-10",264,11.9,5.8,19.8
"			2018-11",264,6.6,0.3,15.4
"			2018-12",264,1.6,-3.9,8
"			2019-01",264,0.7,-5.5,7.7
"			2019-02",264,2.7,-3.5,9.7
"			2019-03",264,7.6,0.3,14.9
"			2019-04",264,12.2,5.3,19.1
"			2019-05",264,18,9.4,26.4
"			2019-06",264,21.4,15.8,27.9
"			2019-07",264,24.2,20.2,29.1
"			2019-08",264,25.4,20.9,31.1
"			2019-09",264,21.3,17.2,26.8
"			2019-10",264,14.7,9.1,21.9
"			2019-11",264,8.1,1.4,16.4
"			2019-12",264,2.2,-3.5,9.5
"			2020-01",264,2.8,-2,9
"			2020-02",264,3.8,-2.2,10.5
"			2020-03",264,8,0.6,15.4
"			2020-04",264,10.4,2.7,18.2
"			2020-05",264,18,11.7,24.6
"			2020-06",264,23.1,17.9,29.4
"			2020-07",264,22.6,19.5,26.7
"			2020-08",264,26.4,22.7,32
"			2020-09",264,19.3,15,25.2
"			2020-10",264,13.1,6.6,21.6
"			2020-11",264,7.9,1.8,15.6
"			2020-12",264,0.8,-4.9,7.7
"			2021-01",264,-0.5,-6.4,6.1
"			2021-02",264,3.9,-2.3,10.9
"			2021-03",264,9,2.1,16.3
"			2021-04",264,13.3,5.9,20.6
"			2021-05",264,16.8,10.2,23.5
"			2021-06",264,22.1,17,28.2
"			2021-07",264,25.8,21.5,31.3
"			2021-08",264,24.9,21.3,30.5
"			2021-09",264,21.1,17.2,26.2
"			2021-10",264,14.4,8.5,22.8
"			2021-11",264,7.2,1.3,15.5
"			2021-12",264,2,-3.9,9.2
"			2022-01",264,-0.1,-6.4,7.1
"			2022-02",264,0.4,-5.7,7.2
"			2022-03",264,8,0.6,15.7
"			2022-04",264,14.1,6.1,22.4
"			2022-05",264,18.4,9.9,26.4
"			2022-06",264,23,17.7,29.1
"			2022-07",264,26.2,21.7,31.3
"			2022-08",264,25.4,21.4,30.3
"			2022-09",264,20.4,15.4,26.7
"			2022-10",264,13.3,6.6,21.9
"			2022-11",264,8.5,1.6,17.9
"			2022-12",264,-0.4,-6.2,5.6
"			2023-01",264,-0.1,-6.1,6.9
"			2023-02",264,2.6,-4.3,10.4
"			2023-03",264,9.4,1.2,18.3
"			2023-04",264,12.9,5.5,20.4
"			2023-05",264,17.9,11.5,24.7
"			2023-06",264,22.9,17.4,29.3
"			2023-07",264,25.6,22.1,30.7
"			2023-08",264,27,22.9,32.3
"			2023-09",264,22.7,18.6,28.3
"			2023-10",264,14.1,7.5,22.6
"			2023-11",264,8,1.6,14.9
"			2023-12",264,2.5,-2.7,8.8
"			2024-01",264,1.8,-3.3,7.4
"			2024-02",264,4,-0.6,9.7
"			2024-03",264,7.3,0.7,13.8
"			2024-04",264,15.2,8.5,22.5
"			2024-05",264,18.2,10.4,25.9
"			2024-06",264,22.9,16.6,29.6
"			2024-07",264,26.7,23.2,31.4
"			2024-08",264,27.9,23.4,34.1
"			2024-09",264,24.9,20.7,30.7
"			2024-10",264,15.5,10.8,22.3
"			2024-11",264,9.1,3.7,16.2
"			2024-12",264,2.5,-2.5,7.9
"			2025-01",264,-0.4,-5.9,6
"			2025-02",264,-0.2,-5.4,5.7
"			2025-03",264,,,
"			",,,,
