"			2018-01",253,0.2,-4,5.5
"			2018-02",253,3.9,-1.3,9.7
"			2018-03",253,9.6,4.7,15.5
"			2018-04",253,14.8,10,20.7
"			2018-05",253,18.6,14.4,23.9
"			2018-06",253,22.3,18.5,27.7
"			2018-07",253,27.6,23.8,32.9
"			2018-08",253,28.2,24.6,33.4
"			2018-09",253,21.7,18.4,26.4
"			2018-10",253,15.7,11.3,21.5
"			2018-11",253,11,6.3,17.2
"			2018-12",253,4.1,-0.2,9
"			2019-01",253,3.3,-1.4,9.5
"			2019-02",253,5.7,0.9,11.4
"			2019-03",253,10.3,5.3,16.4
"			2019-04",253,13.6,8.9,19.4
"			2019-05",253,20.4,14.8,26.9
"			2019-06",253,22,18.1,27.3
"			2019-07",253,25.2,22.5,29.4
"			2019-08",253,27.2,23.8,31.8
"			2019-09",253,23.2,19.9,28.5
"			2019-10",253,17.9,13.7,23.5
"			2019-11",253,11.8,6.9,17.9
"			2019-12",253,5.6,1.3,11.2
"			2020-01",253,5.4,1.8,10.3
"			2020-02",253,6.1,1.3,11.7
"			2020-03",253,9.8,4.5,15.7
"			2020-04",253,12.2,7,18.8
"			2020-05",253,18.5,14,24.2
"			2020-06",253,23.3,19,29.1
"			2020-07",253,22.7,20.2,26.5
"			2020-08",253,27.7,24.6,32
"			2020-09",253,21.7,18,26.6
"			2020-10",253,16.2,11.6,22.5
"			2020-11",253,11,6.3,16.6
"			2020-12",253,2.7,-1.7,8.2
"			2021-01",253,1.8,-3.1,7.4
"			2021-02",253,6.1,1,12
"			2021-03",253,10.8,6,16.7
"			2021-04",253,14.6,9.1,21.1
"			2021-05",253,18,13.5,23.3
"			2021-06",253,22.2,18.3,27.3
"			2021-07",253,26.5,23,31.2
"			2021-08",253,26.2,22.9,31.1
"			2021-09",253,22.6,19.5,27.2
"			2021-10",253,17.6,12.9,23.5
"			2021-11",253,10.9,5.9,17
"			2021-12",253,4.3,-0.7,9.8
"			2022-01",253,2.2,-2.5,8
"			2022-02",253,2.6,-2.3,8.3
"			2022-03",253,9.9,5,15.7
"			2022-04",253,14.7,9.8,20.9
"			2022-05",253,19.4,14.2,25.8
"			2022-06",253,22.4,19.2,26.7
"			2022-07",253,26.8,23.7,31
"			2022-08",253,26.6,23.6,30.7
"			2022-09",253,22.6,18.8,27.7
"			2022-10",253,16.6,11.9,22.9
"			2022-11",253,12.9,7.6,19.6
"			2022-12",253,1.7,-2.5,7
"			2023-01",253,2.4,-2.6,8.3
"			2023-02",253,5.4,0.5,11.6
"			2023-03",253,11.7,6.5,18.3
"			2023-04",253,14.6,9.6,20.3
"			2023-05",253,18.1,13.7,23.3
"			2023-06",253,22.9,18.8,28.1
"			2023-07",253,26,23,30
"			2023-08",253,27.8,24.5,32.2
"			2023-09",253,24.2,20.8,29.3
"			2023-10",253,17.1,12.2,23.8
"			2023-11",253,10.6,5.4,16.8
"			2023-12",253,5,0.4,10.6
"			2024-01",253,3.6,-0.8,9.3
"			2024-02",253,6.5,2.8,11.5
"			2024-03",253,8.8,3.8,14.7
"			2024-04",253,15.8,11.3,21.7
"			2024-05",253,18.8,13.3,25.4
"			2024-06",253,23.1,19.1,28.8
"			2024-07",253,26.7,24,30.6
"			2024-08",253,28.9,25.2,34
"			2024-09",253,26.4,22.6,32.1
"			2024-10",253,18.4,14.6,24
"			2024-11",253,12.1,7.6,17.8
"			2024-12",253,4.3,-0.2,10
"			2025-01",253,2.3,-2.7,8.4
"			2025-02",253,1.7,-3.1,7.9
"			2025-03",253,,,
"			",,,,
