"			2020-07",266,22.9,20.5,26.5
"			2020-08",266,27.5,24.7,31.6
"			2020-09",266,21.7,18.2,25.9
"			2020-10",266,16.6,12.2,22.2
"			2020-11",266,11.5,7,16.5
"			2020-12",266,3.7,-0.3,9.1
"			2021-01",266,2.5,-1.8,7.4
"			2021-02",266,6.2,1.6,12.1
"			2021-03",266,11.3,6.6,16.6
"			2021-04",266,14.9,9.7,20.8
"			2021-05",266,18.4,13.8,23.8
"			2021-06",266,22.8,18.9,27.8
"			2021-07",266,26.7,23.6,30.9
"			2021-08",266,26.3,23.1,30.7
"			2021-09",266,22.6,19.8,26.4
"			2021-10",266,17.8,13.2,23.3
"			2021-11",266,11.2,6.7,16.9
"			2021-12",266,5.2,0.7,10.4
"			2022-01",266,3,-1.2,8.5
"			2022-02",266,2.9,-1.6,8.6
"			2022-03",266,10.1,5,16
"			2022-04",266,15.5,10.4,21.5
"			2022-05",266,19.5,13.8,26
"			2022-06",266,22.9,19.5,27.7
"			2022-07",266,26.9,23.5,31.2
"			2022-08",266,26.6,23.7,30.3
"			2022-09",266,23,19.5,27.5
"			2022-10",266,16.8,12.3,22.8
"			2022-11",266,12.7,7.7,19
"			2022-12",266,2.2,-1.8,7.5
"			2023-01",266,2.7,-2.1,8.6
"			2023-02",266,5.5,0.7,11.5
"			2023-03",266,11.8,6.4,18.3
"			2023-04",266,14.4,9.4,19.9
"			2023-05",266,18.5,14.2,23.3
"			2023-06",266,23,19,27.8
"			2023-07",266,25.7,23.1,29.1
"			2023-08",266,27.8,24.5,32
"			2023-09",266,24.3,21.1,28.5
"			2023-10",266,17.2,12.4,23.4
"			2023-11",266,10.3,5.5,16.3
"			2023-12",266,5.2,1.1,10.5
"			2024-01",266,3.7,-0.5,9
"			2024-02",266,6.4,2.7,11
"			2024-03",266,8.9,3.8,14.5
"			2024-04",266,16,11.5,21.5
"			2024-05",266,18.9,13.4,25
"			2024-06",266,23.2,19,28.1
"			2024-07",266,26.7,24.1,30.3
"			2024-08",266,29,25.2,34
"			2024-09",266,26.6,23.1,31.4
"			2024-10",266,18.5,14.8,23.3
"			2024-11",266,12.2,8.2,17.5
"			2024-12",266,4.3,0.2,10.6
"			2025-01",266,2.5,-1.7,8.5
"			2025-02",266,1.7,-2.8,7.7
"			2025-03",266,,,
"			",,,,
