"			2014-07",175,21.7,19.4,25.2
"			2014-08",175,21.5,19.4,24.8
"			2014-09",175,19.5,16.6,24.6
"			2014-10",175,15,11.8,20.3
"			2014-11",175,9.2,6.5,13.7
"			2014-12",175,0,-2.9,3.6
"			2015-01",175,0.3,-2.5,4.3
"			2015-02",175,0.5,-2.4,5.1
"			2015-03",175,5.9,1.6,12.3
"			2015-04",175,10.6,6.8,16.7
"			2015-05",175,15.7,11.7,21.5
"			2015-06",175,17.8,15.1,22.6
"			2015-07",175,21.3,18.9,25.3
"			2015-08",175,22.1,19.7,26.4
"			2015-09",175,18.6,15.7,23.9
"			2015-10",175,14.7,11.3,20.6
"			2015-11",175,9.3,6.8,13
"			2015-12",175,3.3,0.6,6.8
"			2016-01",175,-1.1,-3.4,2.5
"			2016-02",175,0.8,-2.6,5.3
"			2016-03",175,5.5,1.9,10.9
"			2016-04",175,12.5,8.7,18.5
"			2016-05",175,15.8,12.1,21.2
"			2016-06",175,19,16.5,23
"			2016-07",175,23,20.7,26.7
"			2016-08",175,24.6,21.4,30.4
"			2016-09",175,20.6,18,25.4
"			2016-10",175,15.3,12.9,19.1
"			2016-11",175,8.4,5.3,13
"			2016-12",175,3.8,0.5,8.3
"			2017-01",175,0.6,-2.4,5.1
"			2017-02",175,1.1,-2.6,6
"			2017-03",175,5.3,1.6,11.2
"			2017-04",175,12.8,8.5,19.1
"			2017-05",175,17,12.8,23.2
"			2017-06",175,19.5,16.1,25.1
"			2017-07",175,24.9,22.4,28.3
"			2017-08",175,24.3,21.5,28.8
"			2017-09",175,19.8,16.9,24.7
"			2017-10",175,14.7,11.8,19.3
"			2017-11",175,7.5,3.7,13
"			2017-12",175,0.9,-2.3,5.2
"			2018-01",175,-1.5,-4.4,2.4
"			2018-02",175,-0.3,-3.6,4.5
"			2018-03",175,7.6,3.4,13.3
"			2018-04",175,12.4,8.5,18.3
"			2018-05",175,16.2,12.8,20.8
"			2018-06",175,20.1,17.1,25.2
"			2018-07",175,24.6,21.7,29.4
"			2018-08",175,25.2,22.7,29.8
"			2018-09",175,19.3,16.7,24.1
"			2018-10",175,12.9,9.9,18.2
"			2018-11",175,9,5.7,14.3
"			2018-12",175,1.4,-1.4,5.3
"			2019-01",175,-0.3,-3.1,4.4
"			2019-02",175,1,-2.3,6.1
"			2019-03",175,5.8,1.9,11.8
"			2019-04",175,10.2,6.6,15.9
"			2019-05",175,16.3,12.1,22.2
"			2019-06",175,18.6,15.4,23.9
"			2019-07",175,21.6,19.5,25.1
"			2019-08",175,,,
"			",,,,
