"			1993-12",271,-1.2,-7.4,5.9
"			1994-01",271,-2.8,-9.2,5.1
"			1994-02",271,-1,-8.3,7.3
"			1994-03",271,3,-3.5,10
"			1994-04",271,12.2,3.1,21.5
"			1994-05",271,16.1,7.9,23.5
"			1994-06",271,20.1,12.9,27.6
"			1994-07",271,26.5,20.7,33.4
"			1994-08",271,25.2,19.7,31.7
"			1994-09",271,17.9,11.6,25.8
"			1994-10",271,11.7,4.9,20.2
"			1994-11",271,5.8,-1.3,14.5
"			1994-12",271,-0.8,-8,7
"			1995-01",271,-4.8,-12,2.9
"			1995-02",271,-2.7,-10.5,7.3
"			1995-03",271,3.4,-2.7,10.9
"			1995-04",271,9.7,0.2,19.2
"			1995-05",271,14.6,5.6,22.9
"			1995-06",271,18.5,12.2,26.1
"			1995-07",271,23.1,18.8,28.6
"			1995-08",271,24.4,20,30.4
"			1995-09",271,16.4,10.3,23.8
"			1995-10",271,11.3,3.8,21.1
"			1995-11",271,2.1,-5.3,11.7
"			1995-12",271,-4.1,-11.6,4.5
"			1996-01",271,-4.8,-12.1,2.9
"			1996-02",271,-3.8,-10.9,4.5
"			1996-03",271,2.4,-4.2,9.4
"			1996-04",271,8.5,0,17.1
"			1996-05",271,15.7,7.7,24.4
"			1996-06",271,20.5,15.8,26.1
"			1996-07",271,22.9,17.7,29.4
"			1996-08",271,23.9,18.3,30.5
"			1996-09",271,17.9,11.6,26.9
"			1996-10",271,11.2,3.7,20.7
"			1996-11",271,4.6,-1.8,12
"			1996-12",271,-1.8,-9,7.2
"			1997-01",271,-4.7,-13.1,3.5
"			1997-02",271,-1.8,-10.9,7.5
"			1997-03",271,4.6,-3.5,13.5
"			1997-04",271,10.7,1.9,19.7
"			1997-05",271,15.9,8.4,23.8
"			1997-06",271,20.4,13.4,28.7
"			1997-07",271,23.4,18.7,29.5
"			1997-08",271,23.7,19,30.1
"			1997-09",271,17.3,11.4,25.2
"			1997-10",271,10.3,2,20
"			1997-11",271,5.9,-1,14.4
"			1997-12",271,-0.3,-6.4,6.9
"			1998-01",271,-2.5,-8.8,3.8
"			1998-02",271,0.7,-6.5,9
"			1998-03",271,5.7,-1.7,14.2
"			1998-04",271,13.7,6.8,21.5
"			1998-05",271,16.6,9.1,24.7
"			1998-06",271,18,11.8,24.1
"			1998-07",271,21.6,17.6,26.2
"			1998-08",271,22.1,18,27.3
"			1998-09",271,19.3,13.6,26.6
"			1998-10",271,13.6,7.4,21.5
"			1998-11",271,4,-2.7,12.8
"			1998-12",271,-0.5,-7.4,8.2
"			1999-01",271,-3.2,-10.5,5.1
"			1999-02",271,-1.6,-9.5,6.3
"			1999-03",271,4,-3.4,12.2
"			1999-04",271,10.6,2.3,19.3
"			1999-05",271,15.1,7,23.5
"			1999-06",271,20.2,13.3,27.9
"			1999-07",271,22.2,17.7,27.8
"			1999-08",271,22.8,18.2,28.5
"			1999-09",271,20.3,15.8,26.6
"			1999-10",271,10.9,4.4,19.5
"			1999-11",271,3.7,-3.2,12.6
"			1999-12",271,-3.4,-11,4.8
"			2000-01",271,-2.9,-8.4,3.2
"			2000-02",271,-3.7,-11.4,3.9
"			2000-03",271,3.2,-4.6,11.8
"			2000-04",271,8.9,1.1,17
"			2000-05",271,15.5,8,23.5
"			2000-06",271,19.9,13.7,27.4
"			2000-07",271,23.2,18.3,29.4
"			2000-08",271,22.7,18.4,28.4
"			2000-09",271,16.7,11.7,23.1
"			2000-10",271,10.8,4.2,19.8
"			2000-11",271,3.3,-2.8,11.9
"			2000-12",271,-2.6,-9.6,5.9
"			2001-01",271,-5.6,-11.7,0.6
"			2001-02",271,-2,-8.5,4.9
"			2001-03",271,2.8,-3.9,10.3
"			2001-04",271,10,0.4,19.6
"			2001-05",271,16.2,7.9,24.4
"			2001-06",271,19.8,13.9,26.8
"			2001-07",271,23.1,18.3,29.2
"			2001-08",271,22.3,17,29
"			2001-09",271,16.5,10.3,23.9
"			2001-10",271,11.8,6.2,19.3
"			2001-11",271,2.4,-4.5,11.3
"			2001-12",271,-4.3,-11.2,3.7
"			2002-01",271,-2.7,-8.1,3.1
"			2002-02",271,-1.1,-8.6,7.4
"			2002-03",271,4.7,-3,12.4
"			2002-04",271,10.1,1.9,18
"			2002-05",271,13.9,7.2,21.3
"			2002-06",271,17.8,10.4,25.4
"			2002-07",271,22.1,18,27.3
"			2002-08",271,20.8,17.5,25.3
"			2002-09",271,15.9,10.6,22.7
"			2002-10",271,8.5,2.3,16.4
"			2002-11",271,0.7,-5.6,8
"			2002-12",271,-1.2,-6.4,5
"			2003-01",271,-5.6,-12.2,1.2
"			2003-02",271,-1.1,-6.6,5.3
"			2003-03",271,2.6,-3.8,9.8
"			2003-04",271,9.5,2.6,16.7
"			2003-05",271,14.8,7.3,22.8
"			2003-06",271,18.3,13.1,24.5
"			2003-07",271,20.1,16.1,24.9
"			2003-08",271,21,17.3,26.1
"			2003-09",271,17.4,12.8,23.1
"			2003-10",271,8.7,1.9,18
"			2003-11",271,6.2,0.4,13.5
"			2003-12",271,-1.5,-7.8,5.3
"			2004-01",271,-4.9,-11.6,2.7
"			2004-02",271,-1,-7.7,6.7
"			2004-03",271,2.9,-4.7,11
"			2004-04",271,10.1,1.2,19.2
"			2004-05",271,15,8.1,21.8
"			2004-06",271,19.2,12.5,26.7
"			2004-07",271,22.8,18.6,28
"			2004-08",271,22,17.8,27.5
"			2004-09",271,17.5,12.3,23.6
"			2004-10",271,10.4,2.9,19.1
"			2004-11",271,5.3,-1.4,13.9
"			2004-12",271,-0.5,-6.6,7.2
"			2005-01",271,-4.6,-11.8,2.4
"			2005-02",271,-3.5,-9.7,2.8
"			2005-03",271,2.1,-4.9,9.4
"			2005-04",271,10.8,1.9,19.1
"			2005-05",271,14.8,7.1,23
"			2005-06",271,20.4,14.7,27
"			2005-07",271,22.7,18.7,27.8
"			2005-08",271,22.8,18.6,28.4
"			2005-09",271,18.7,14.3,24.4
"			2005-10",271,11,5,18.7
"			2005-11",271,3.8,-3.3,13
"			2005-12",271,-6.2,-13,1.3
"			2006-01",271,-2.9,-9.1,4.2
"			2006-02",271,-1.4,-7.1,4.7
"			2006-03",271,3.3,-3.5,10.8
"			2006-04",271,9,2.5,15.8
"			2006-05",271,15.5,8.6,22.5
"			2006-06",271,19.6,13.5,26.4
"			2006-07",271,21,18.1,25.1
"			2006-08",271,23.8,19.2,30
"			2006-09",271,16.3,10.3,23.5
"			2006-10",271,13.2,6.3,21.8
"			2006-11",271,4.8,-1.4,11.7
"			2006-12",271,-1.9,-7.5,5.9
"			2007-01",271,-2.7,-9.2,5.4
"			2007-02",271,1,-6,9.3
"			2007-03",271,4,-1.7,10.6
"			2007-04",271,8.9,1.3,16.8
"			2007-05",271,15.2,8.1,22.8
"			2007-06",271,19.4,13,26.5
"			2007-07",271,21.3,17.6,25.9
"			2007-08",271,23.3,19.8,28.2
"			2007-09",271,19.3,15.7,23.9
"			2007-10",271,12.4,6.2,20
"			2007-11",271,3.7,-3.5,12.7
"			2007-12",271,-0.2,-5.6,6.4
"			2008-01",271,-2.9,-8.5,3.4
"			2008-02",271,-3.5,-11.4,4.5
"			2008-03",271,4,-3,11.9
"			2008-04",271,10.5,2.2,18.9
"			2008-05",271,15.7,7.2,23.5
"			2008-06",271,18.6,12.4,25
"			2008-07",271,24.5,19.9,30.1
"			2008-08",271,21.8,16.6,28
"			2008-09",271,18.3,12.3,26
"			2008-10",271,11.8,5.1,20.8
"			2008-11",271,3.6,-3.2,11.6
"			2008-12",271,-1.9,-8.3,5.6
"			2009-01",271,-5.2,-12.7,3
"			2009-02",271,1.2,-5.4,8.7
"			2009-03",271,4.3,-2.7,11.6
"			2009-04",271,10,1.8,18.9
"			2009-05",271,16.2,8.1,24.7
"			2009-06",271,19.8,13.3,26.7
"			2009-07",271,21.8,17.6,27.2
"			2009-08",271,21.8,16.7,28
"			2009-09",271,18,12,25.9
"			2009-10",271,11.1,3.4,20.7
"			2009-11",271,4.3,-1.4,11.3
"			2009-12",271,-2.5,-8.4,4.3
"			2010-01",271,-6.6,-13.9,0.6
"			2010-02",271,-1.3,-7.1,4.9
"			2010-03",271,2.4,-2.7,7.8
"			2010-04",271,7.2,0.2,14.5
"			2010-05",271,14.8,7.2,22.7
"			2010-06",271,20.3,12.8,28.7
"			2010-07",271,23.4,19.2,28.7
"			2010-08",271,24.7,21,30.6
"			2010-09",271,18.7,13.8,25.3
"			2010-10",271,11,4.8,19.4
"			2010-11",271,2.2,-4.9,11.6
"			2010-12",271,-3,-9.2,4.3
"			2011-01",271,-8.1,-15.5,-0.7
"			2011-02",271,-1.2,-8.4,7.1
"			2011-03",271,1.8,-5.1,9.1
"			2011-04",271,8.6,0.5,16.6
"			2011-05",271,15,7.9,21.9
"			2011-06",271,20,13.8,27
"			2011-07",271,23.4,19.9,28
"			2011-08",271,23.2,19.4,28.4
"			2011-09",271,18.2,13.1,24.5
"			2011-10",271,10.2,3.1,18.7
"			2011-11",271,6.9,1.3,14.1
"			2011-12",271,-2.9,-9,3.7
"			2012-01",271,-4.8,-11.6,2.6
"			2012-02",271,-4.2,-11.4,3.5
"			2012-03",271,3,-3.1,8.9
"			2012-04",271,10.3,2.9,17.9
"			2012-05",271,15.5,8,23.3
"			2012-06",271,19.3,13.8,25.2
"			2012-07",271,23,18.5,28.2
"			2012-08",271,23.6,19.5,28.6
"			2012-09",271,17,12,23.5
"			2012-10",271,9.9,3,18.7
"			2012-11",271,2.5,-3.4,9
"			2012-12",271,-5.7,-11.5,0.4
"			2013-01",271,-6.3,-13.1,0.7
"			2013-02",271,-2.2,-8.2,3.9
"			2013-03",271,3.7,-3.7,12
"			2013-04",271,7.3,0.3,14.2
"			2013-05",271,15.5,7.9,23.3
"			2013-06",271,20.3,15.3,26.5
"			2013-07",271,23.9,20.5,28.1
"			2013-08",271,24,19.2,30.1
"			2013-09",271,17.7,12.7,23.9
"			2013-10",271,11.7,5.2,19.6
"			2013-11",271,2.6,-3.6,9.7
"			2013-12",271,-2.8,-8.6,3.6
"			2014-01",271,-4,-10.9,3.6
"			2014-02",271,-1.2,-7.5,5.6
"			2014-03",271,4.2,-3,11.4
"			2014-04",271,10.4,2.8,18.3
"			2014-05",271,15.6,7.3,24.2
"			2014-06",271,19.6,14.4,25.6
"			2014-07",271,22.9,18,28.8
"			2014-08",271,21.4,17.8,26.3
"			2014-09",271,17.8,12.3,24.8
"			2014-10",271,11.1,4.3,19.1
"			2014-11",271,4.8,-1.1,12.4
"			2014-12",271,-4.2,-10.2,1.9
"			2015-01",271,-2.9,-9.1,3.8
"			2015-02",271,-1.4,-7.4,5.3
"			2015-03",271,3.5,-4.4,11.8
"			2015-04",271,9.7,2.7,16.8
"			2015-05",271,16.1,7.5,24.5
"			2015-06",271,19.5,13.1,26.6
"			2015-07",271,22.2,17.9,27.3
"			2015-08",271,22.2,17.4,28.9
"			2015-09",271,17,10.6,24.4
"			2015-10",271,10.9,3.7,19.6
"			2015-11",271,7.2,2.8,12.1
"			2015-12",271,0.1,-5.3,6.5
"			2016-01",271,-4.3,-10.6,2.1
"			2016-02",271,-1.6,-8.2,5.3
"			2016-03",271,4.2,-2.9,11.8
"			2016-04",271,11.3,3.9,19.1
"			2016-05",271,16.3,7.5,24.6
"			2016-06",271,20.7,14.6,27
"			2016-07",271,23.2,18.9,28.4
"			2016-08",271,23.7,18.6,30.5
"			2016-09",271,19.1,15.2,24.2
"			2016-10",271,13,8.1,19.4
"			2016-11",271,4.5,-1.6,11.7
"			2016-12",271,0,-5.9,6.6
"			2017-01",271,-3.2,-9.5,3.6
"			2017-02",271,-0.9,-7.8,5.9
"			2017-03",271,3.7,-3.4,11.4
"			2017-04",271,11.4,3.4,19.4
"			2017-05",271,17,9,25
"			2017-06",271,19.7,12.4,27.7
"			2017-07",271,24.3,20.4,29.3
"			2017-08",271,22.8,18.7,28.2
"			2017-09",271,17.3,11,25
"			2017-10",271,12.5,6.8,19.6
"			2017-11",271,3.1,-4,11
"			2017-12",271,-3.9,-10.4,2.8
"			2018-01",271,-5.2,-11.2,1.5
"			2018-02",271,-3.6,-10.9,4.3
"			2018-03",271,5.7,-1.4,13.1
"			2018-04",271,11.4,3.5,19.3
"			2018-05",271,15.9,8.8,22.9
"			2018-06",271,20.3,14.1,27.2
"			2018-07",271,25,19.8,30.8
"			2018-08",271,24.7,19.9,30.7
"			2018-09",271,17.4,12,23.5
"			2018-10",271,9.7,3.4,17.5
"			2018-11",271,4.5,-1.6,12.7
"			2018-12",271,-2.1,-8.2,5
"			2019-01",271,-3.2,-10.1,4.6
"			2019-02",271,0.2,-5.7,7.2
"			2019-03",271,4.7,-2.3,12.7
"			2019-04",271,9.6,1.7,17.6
"			2019-05",271,16.5,7.3,25.3
"			2019-06",271,19.5,13,26.7
"			2019-07",271,22.9,18.7,28
"			2019-08",271,23.7,18.9,29.7
"			2019-09",271,19.6,14.6,25.2
"			2019-10",271,13,7.1,19.9
"			2019-11",271,5.3,-1,13.5
"			2019-12",271,0.2,-5.2,6.8
"			2020-01",271,0.9,-3.8,6.6
"			2020-02",271,1.8,-3.7,7.8
"			2020-03",271,6.2,-0.8,13.2
"			2020-04",271,8.7,1.1,16.2
"			2020-05",271,15.8,9.7,21.9
"			2020-06",271,20.8,15,26.9
"			2020-07",271,20.6,17.2,24.7
"			2020-08",271,23.9,20.6,28.3
"			2020-09",271,17.6,13.3,22.8
"			2020-10",271,10.8,4.7,18.2
"			2020-11",271,6,-0.1,12.9
"			2020-12",271,-3.4,-9.3,3.3
"			2021-01",271,-4.5,-10.6,1.9
"			2021-02",271,0.3,-6.1,7.2
"			2021-03",271,5.9,-0.3,12.2
"			2021-04",271,9.7,2.8,16.5
"			2021-05",271,13,7.1,19.1
"			2021-06",271,18.1,13.4,23.5
"			2021-07",271,22.2,17.7,27.7
"			2021-08",271,20.7,17.3,25.3
"			2021-09",271,17.3,12.7,22.2
"			2021-10",271,11.3,6.4,18.1
"			2021-11",271,5.6,0.2,12.9
"			2021-12",271,0.2,-5.3,6.6
"			2022-01",271,-2.5,-9,4.4
"			2022-02",271,-2,-8.6,4.8
"			2022-03",271,5.8,-0.5,12.4
"			2022-04",271,11.8,4,19.6
"			2022-05",271,16,7.8,23.7
"			2022-06",271,20.6,15.1,26.2
"			2022-07",271,23.9,20.1,28.7
"			2022-08",271,22.7,19.4,26.9
"			2022-09",271,18.4,13.1,24.5
"			2022-10",271,11.3,5.7,18.2
"			2022-11",271,6.8,0.6,15.2
"			2022-12",271,-3.6,-9,2.5
"			2023-01",271,-2.4,-8.1,4
"			2023-02",271,1.2,-4.5,8.1
"			2023-03",271,7.4,-0.2,15.9
"			2023-04",271,10.9,3.7,17.7
"			2023-05",271,15.8,8.8,22.6
"			2023-06",271,20.4,15,26.7
"			2023-07",271,23.5,20.2,28.2
"			2023-08",271,24.4,20.6,29.4
"			2023-09",271,20.3,16.6,25.3
"			2023-10",271,11.4,5.8,19.1
"			2023-11",271,5.6,0,12
"			2023-12",271,0.2,-5.1,6.2
"			2024-01",271,-0.5,-5.2,5
"			2024-02",271,2.5,-1.7,7.3
"			2024-03",271,5.2,-0.8,11.3
"			2024-04",271,13.4,6.8,20.3
"			2024-05",271,15.7,8.5,22.9
"			2024-06",271,20.8,14.3,27.6
"			2024-07",271,24.9,21.6,28.8
"			2024-08",271,25.7,21.4,31.4
"			2024-09",271,22.6,18.3,28.1
"			2024-10",271,14.4,9.7,20.4
"			2024-11",271,8.2,2.7,14.6
"			2024-12",271,0.8,-4.5,6.2
"			2025-01",271,-1.6,-7.2,4.4
"			2025-02",271,-3.9,-11,3.1
"			2025-03",271,,,
"			",,,,
